mixture,model_i,model_j,fixed_contrast,robust_lower,robust_upper,stable_order
source_mix,alpaca-13b,claude-v1,-2.2529049861087325,-2.493186987882901,-2.036396605086182,1
source_mix,alpaca-13b,gpt-3.5-turbo,-2.1181448490105765,-2.46951400821989,-1.8374139431585106,1
source_mix,alpaca-13b,gpt-4,-2.6820243767869316,-2.995121401063541,-2.416864950623804,1
source_mix,alpaca-13b,llama-13b,0.9809744014704633,0.6968117444576132,1.2532238301239071,1
source_mix,alpaca-13b,vicuna-13b-v1.2,-1.1213346344299109,-1.30126860963193,-0.9294152124852444,1
source_mix,claude-v1,gpt-3.5-turbo,0.13476013709815587,-0.008653739089910288,0.2437375022486631,0
source_mix,claude-v1,gpt-4,-0.42911939067819915,-0.5547846175377806,-0.31090259266030695,1
source_mix,claude-v1,llama-13b,3.2338793875791962,3.0428385773221835,3.4479230963204497,1
source_mix,claude-v1,vicuna-13b-v1.2,1.1315703516788216,1.0443723874961819,1.2203993646354991,1
source_mix,gpt-3.5-turbo,gpt-4,-0.5638795277763551,-0.7081227446161923,-0.41333759194323405,1
source_mix,gpt-3.5-turbo,llama-13b,3.0991192504810394,2.8763055354419373,3.337036319206114,1
source_mix,gpt-3.5-turbo,vicuna-13b-v1.2,0.9968102145806657,0.8221634261267317,1.206392471540213,1
source_mix,gpt-4,llama-13b,3.662998778257395,3.446017816925743,3.8807391742928137,1
source_mix,gpt-4,vicuna-13b-v1.2,1.5606897423570207,1.393991679586989,1.7351883626201152,1
source_mix,llama-13b,vicuna-13b-v1.2,-2.102309035900374,-2.3038867156393312,-1.9259624972855982,1
balanced,alpaca-13b,claude-v1,-2.2453988708229367,-2.4931799588039447,-2.018286180051006,1
balanced,alpaca-13b,gpt-3.5-turbo,-2.1357851610788696,-2.498469093543353,-1.8305476546613608,1
balanced,alpaca-13b,gpt-4,-2.677918006739694,-2.9925633687394426,-2.4000413315061286,1
balanced,alpaca-13b,llama-13b,0.9940107741337691,0.7030262158097443,1.2796397904236723,1
balanced,alpaca-13b,vicuna-13b-v1.2,-1.083243373338221,-1.2731628962781796,-0.887881243421103,1
balanced,claude-v1,gpt-3.5-turbo,0.10961370974406717,-0.033453649219649884,0.22718655345792677,0
balanced,claude-v1,gpt-4,-0.4325191359167576,-0.5582159783092616,-0.3120911743937579,1
balanced,claude-v1,llama-13b,3.239409644956706,3.0442354400453593,3.448933692552633,1
balanced,claude-v1,vicuna-13b-v1.2,1.162155497484716,1.0746855038789294,1.250534672190203,1
balanced,gpt-3.5-turbo,gpt-4,-0.5421328456608248,-0.6884235778107892,-0.39485162363688747,1
balanced,gpt-3.5-turbo,llama-13b,3.1297959352126385,2.9037583672310356,3.367814662635115,1
balanced,gpt-3.5-turbo,vicuna-13b-v1.2,1.0525417877406484,0.8686095411610959,1.2604202573435146,1
balanced,gpt-4,llama-13b,3.6719287808734635,3.4578485289627707,3.889769799372457,1
balanced,gpt-4,vicuna-13b-v1.2,1.5946746334014734,1.4252748376360775,1.7696903299305764,1
balanced,llama-13b,vicuna-13b-v1.2,-2.07725414747199,-2.278863816235365,-1.8966269178177415,1
coding_heavy,alpaca-13b,claude-v1,-2.3235554550665887,-2.5653673883696215,-2.0691297484526854,1
coding_heavy,alpaca-13b,gpt-3.5-turbo,-2.340731344459122,-2.699023742272788,-1.9721145826203519,1
coding_heavy,alpaca-13b,gpt-4,-2.6947260804850117,-3.008648587797815,-2.3837739372231392,1
coding_heavy,alpaca-13b,llama-13b,1.3585041537006162,1.0315697619553763,1.6790013440761924,1
coding_heavy,alpaca-13b,vicuna-13b-v1.2,-1.1352608197543739,-1.3221487704296204,-0.9313562851773843,1
coding_heavy,claude-v1,gpt-3.5-turbo,-0.01717588939253356,-0.16076168924578144,0.12279739378479189,0
coding_heavy,claude-v1,gpt-4,-0.37117062541842316,-0.4946763084639571,-0.24738037394761545,1
coding_heavy,claude-v1,llama-13b,3.6820596087672053,3.476557306782312,3.8807790884729156,1
coding_heavy,claude-v1,vicuna-13b-v1.2,1.1882946353122148,1.1046578038869992,1.2630499568175042,1
coding_heavy,gpt-3.5-turbo,gpt-4,-0.3539947360258896,-0.5110753976938718,-0.20183500508825003,1
coding_heavy,gpt-3.5-turbo,llama-13b,3.6992354981597386,3.463926616967166,3.9297409768862317,1
coding_heavy,gpt-3.5-turbo,vicuna-13b-v1.2,1.2054705247047484,1.0046134794489803,1.4067086075612065,1
coding_heavy,gpt-4,llama-13b,4.053230234185628,3.8424490671460645,4.240561956828952,1
coding_heavy,gpt-4,vicuna-13b-v1.2,1.5594652607306378,1.3830245531692267,1.7372058289313126,1
coding_heavy,llama-13b,vicuna-13b-v1.2,-2.49376497345499,-2.693157597513646,-2.293008014193429,1
writing_heavy,alpaca-13b,claude-v1,-2.03349102713707,-2.2236587123082407,-1.8571350631862291,1
writing_heavy,alpaca-13b,gpt-3.5-turbo,-1.7896657041860213,-2.0240990622069703,-1.5912753249883955,1
writing_heavy,alpaca-13b,gpt-4,-2.2917518283236977,-2.543361240233733,-2.0829952756278116,1
writing_heavy,alpaca-13b,llama-13b,0.8801651070310292,0.7124638780666779,1.0504452742268127,1
writing_heavy,alpaca-13b,vicuna-13b-v1.2,-0.9770541216489775,-1.141352440856123,-0.7960930980779394,1
writing_heavy,claude-v1,gpt-3.5-turbo,0.24382532295104914,0.14399400870624435,0.3195780288222064,1
writing_heavy,claude-v1,gpt-4,-0.2582608011866273,-0.37477394077139076,-0.15371291100875087,1
writing_heavy,claude-v1,llama-13b,2.9136561341680993,2.7713698180588913,3.096338521503152,1
writing_heavy,claude-v1,vicuna-13b-v1.2,1.0564369054880927,0.9844463002224604,1.1448682735829085,1
writing_heavy,gpt-3.5-turbo,gpt-4,-0.5020861241376765,-0.6134543128442062,-0.385728445759572,1
writing_heavy,gpt-3.5-turbo,llama-13b,2.66983081121705,2.5043323753512308,2.886125350473273,1
writing_heavy,gpt-3.5-turbo,vicuna-13b-v1.2,0.8126115825370437,0.6871021876209621,0.9801041062771139,1
writing_heavy,gpt-4,llama-13b,3.1719169353547265,2.9827075406274455,3.3809977618336484,1
writing_heavy,gpt-4,vicuna-13b-v1.2,1.31469770667472,1.1794524368458208,1.4727114740619194,1
writing_heavy,llama-13b,vicuna-13b-v1.2,-1.8572192286800067,-2.0249094861751873,-1.7163874892758433,1
